0.282219,0.0202838,0.000118613
0.511794,0.0103061,0.00147153
1.16316,0.156347,-0.0167922
1.03889,0.0250861,0.00113112
1.17969,0.0383041,-0.00922649
1.37274,0.0309043,-0.000603572
1.67521,0.1055,-0.0162042
1.92318,0.133787,-0.0234451
1.60968,0.0305985,-0.00106522
2.38303,0.181425,-0.0288445
2.5529,0.179253,-0.0270416
2.72755,0.179814,-0.028754
2.73355,0.183484,-0.0270498
2.85287,0.188874,-0.0260565
2.97,0.18872,-0.0277614
3.08288,0.189492,-0.0252295
3.18107,0.195376,-0.0269082
3.28755,0.202464,-0.0263719
3.38891,0.205383,-0.0267618
3.50339,0.215461,-0.0284506
3.65085,0.237616,-0.0286647
3.70096,0.226356,-0.0273664
3.8465,0.250909,-0.0304775
3.95638,0.25958,-0.0319655
3.41643,0.106046,-0.0106724
3.77288,0.203698,-0.0177271
3.66275,0.154212,-0.0197326
3.70622,0.153565,-0.0170619
3.75489,0.144666,-0.0161357
3.8086,0.165275,-0.0105812
3.87571,0.162395,-0.012419
3.93482,0.156474,-0.0133445
4.02669,0.145711,-0.00443571
4.04651,0.18029,-0.0184853
4.0549,0.174134,-0.0136029
4.12513,0.174177,-0.0169133
4.1607,0.172703,-0.0144586
3.86813,0.0891018,0.0149612
3.94541,0.0896926,0.0106838
4.34151,0.184392,-0.0121377
4.38475,0.189623,-0.0125934
4.49465,0.178843,-0.00434395
4.56162,0.17502,-0.00327066
4.69126,0.170646,-0.00194043
4.7291,0.175586,-0.000383556
4.8797,0.162447,0.00744677
5.01227,0.145658,0.0155376
5.1175,0.140206,0.0204361
5.18128,0.152932,0.016093
5.13407,0.203032,0.000102222
5.25382,0.19904,0.00216722
5.36919,0.195705,0.00387192
5.62898,0.189801,0.00883186
5.85896,0.171498,0.0184335
6.18353,0.175536,0.0315664
6.56283,0.229517,0.0121479
6.89779,0.235121,0.0124879
7.29333,0.271872,0.0124335
7.58382,0.229956,0.0253572
7.95023,0.23046,0.030189
8.39181,0.265504,0.0295792
8.87012,0.314962,0.0208173
9.29086,0.331852,0.0203624
9.75958,0.367428,0.0159888
10.2398,0.417086,0.010771
10.6378,0.412027,0.0216216
10.9609,0.42386,0.0300616
11.4509,0.467479,0.0184777
11.7886,0.451504,0.0233238
