0.549346,0.00962603,0.0189693
1.09813,0.0192627,0.0465857
1.62561,0.0364038,0.0731259
2.18515,0.0579351,0.0812942
2.72263,0.0672375,0.10689
3.28957,0.113651,0.125017
3.78832,0.129291,0.101952
4.29033,0.123904,0.071339
4.80293,0.134309,0.0597891
5.28294,0.148538,0.0626043
5.75666,0.149221,0.0610827
6.22157,0.145621,0.0634873
6.67669,0.133607,0.0900633
7.11172,0.126895,0.115558
7.54137,0.116257,0.147458
7.95758,0.0966241,0.176337
8.37585,0.101003,0.183664
8.83816,0.110918,0.193686
9.20088,0.107137,0.177894
9.59144,0.116135,0.167237
10.0122,0.0991516,0.166385
10.3936,0.106335,0.176634
10.7747,0.0907021,0.189965
11.1497,0.0923834,0.197635
11.5419,0.117091,0.220196
11.9196,0.121964,0.215815
12.2947,0.128088,0.2065
12.6479,0.123944,0.2056
13.0571,0.130542,0.219367
13.3816,0.123791,0.230657
13.7173,0.151498,0.26549
14.12,0.146925,0.272343
14.4658,0.136324,0.309035
14.8318,0.142077,0.311181
15.2505,0.146198,0.31356
15.6002,0.116833,0.31889
16.0597,0.105952,0.370229
16.5695,0.167739,0.414194
17.0126,0.144015,0.367321
17.3381,0.150153,0.419353
17.7746,0.13366,0.421749
18.0468,0.140928,0.434233
18.4613,0.158184,0.519308
19.0513,0.14113,0.420326
19.5282,0.0602349,0.419381
19.9177,0.0686469,0.399867
20.4981,0.0207415,0.365843
20.9956,0.0368804,0.36351
21.5034,0.0226734,0.346006
22.0599,0.0634999,0.355156
22.4269,0.102196,0.303574
22.9666,0.0978085,0.308332
23.2804,0.183211,0.297684
24.0999,0.127376,0.264915
24.265,0.292886,0.288289
24.956,0.287909,0.264136
24.956,0.287909,0.264136
25.4866,0.278575,0.284581
26.1662,0.307354,0.305054
27.0001,0.365911,0.315944
27.7224,0.396983,0.299951
28.4555,0.410938,0.239295
28.8939,0.224625,0.312712
29.9635,0.426585,0.311324
30.7206,0.455044,0.312764
31.495,0.421432,0.485517
32.2496,0.413559,0.570778
33.0771,0.422028,0.5236
33.8021,0.37138,0.488181
34.5965,0.406658,0.530632
35.5061,0.424463,0.612288
36.3915,0.423043,0.679831
37.2891,0.426427,0.681784
38.1533,0.446202,0.651557
39.0375,0.454422,0.584775
39.8848,0.448135,0.540462
40.774,0.458427,0.530115
41.6791,0.474557,0.554275
42.5581,0.486272,0.603021
43.4632,0.493355,0.631989
44.3678,0.50437,0.597176
45.3153,0.521865,0.541548
46.2824,0.536644,0.47777
47.2482,0.598984,0.476875
48.0781,0.577011,0.502092
48.9602,0.601418,0.525255
49.8317,0.620716,0.53202
50.6624,0.626007,0.510229
51.5946,0.662518,0.466993
52.5753,0.71611,0.441683
53.6399,0.820025,0.43468
54.5438,0.867784,0.414598
55.5298,0.875252,0.453868
56.57,0.947388,0.361784
57.4424,0.958527,0.366025
58.4809,1.03153,0.450762
59.4584,1.08241,0.547406
60.4713,1.07043,0.493595
61.5286,1.10369,0.670955
62.5309,1.15671,0.733647
63.0207,1.27769,0.739625
64.5882,1.20041,0.705756
64.848,1.37342,0.676544
66.608,1.21405,0.729084
66.714,1.44854,0.667098
67.6604,1.50195,0.667887
68.5944,1.51471,0.706151
69.5002,1.52478,0.70858
70.3846,1.51657,0.700425
71.7929,1.46295,0.688977
72.7591,1.46272,0.718224
73.3833,1.53606,0.746638
74.4542,1.53124,0.729301
75.4386,1.52134,0.69758
76.3552,1.47594,0.68928
77.385,1.48356,0.696955
78.9971,1.61976,0.640204
