0.728823,-0.00407159,0.00492085
1.44812,-0.00845164,0.00640997
2.16268,-0.010646,0.0103961
2.88021,-0.0158811,0.0192976
3.60623,-0.0290741,0.0197394
4.32013,-0.0432911,0.0334612
5.02393,-0.0576704,0.0379046
5.719,-0.0644412,0.0470052
6.40345,-0.0669012,0.0584413
7.16063,-0.112423,0.0619621
7.87469,-0.133328,0.071704
8.54551,-0.1173,0.0617534
9.25194,-0.124593,0.0675147
9.96217,-0.14184,0.073014
10.6528,-0.15148,0.074333
11.3618,-0.16573,0.0807202
12.0828,-0.184881,0.0949577
12.77,-0.188339,0.107131
13.4719,-0.19639,0.107853
14.1244,-0.184441,0.118299
14.845,-0.188515,0.10632
15.5595,-0.206491,0.121567
16.2943,-0.253334,0.132391
16.9155,-0.214279,0.120437
17.6839,-0.249863,0.115479
18.4126,-0.265568,0.165693
19.139,-0.2878,0.173464
19.8584,-0.297245,0.174413
20.6394,-0.327652,0.180778
21.3471,-0.324966,0.18199
22.0931,-0.341209,0.185439
22.8465,-0.364723,0.195313
23.6092,-0.38583,0.208096
24.3649,-0.395943,0.222189
25.1259,-0.413116,0.213887
25.8251,-0.421066,0.220948
26.6028,-0.430798,0.220553
27.3487,-0.439598,0.232682
28.1008,-0.450851,0.230301
28.902,-0.47683,0.232327
29.6024,-0.486778,0.232226
30.3673,-0.510696,0.245987
31.0209,-0.49115,0.251784
31.7049,-0.477707,0.255932
32.4607,-0.516449,0.271424
33.1969,-0.570084,0.271737
33.8583,-0.570488,0.277858
34.6464,-0.585732,0.282411
35.3446,-0.617798,0.282665
36.1505,-0.669632,0.300819
36.8154,-0.677277,0.295095
37.5078,-0.692093,0.31091
38.215,-0.7145,0.327865
38.9223,-0.747559,0.339029
39.6416,-0.777969,0.348197
40.3559,-0.817795,0.353683
41.1171,-0.878845,0.363629
41.8147,-0.912979,0.372299
42.5468,-0.956772,0.384417
43.3629,-1.07219,0.400239
44.0244,-1.09889,0.399006
44.7688,-1.16725,0.415005
45.4991,-1.23621,0.426851
46.1845,-1.26944,0.434482
46.8835,-1.32269,0.443893
47.585,-1.38051,0.454476
48.2774,-1.4546,0.47201
48.974,-1.50235,0.480672
49.7012,-1.58154,0.49723
50.3827,-1.68648,0.499401
51.0813,-1.73051,0.51002
51.7923,-1.80661,0.528138
52.493,-1.88604,0.535537
53.1918,-1.96991,0.556102
53.9211,-2.06676,0.563152
54.5787,-2.13236,0.570692
55.2925,-2.22056,0.579159
55.9608,-2.29449,0.601841
56.6944,-2.41736,0.622498
57.4013,-2.52702,0.623913
58.1049,-2.63055,0.6434
58.8006,-2.73108,0.652662
