0,0,0
0,0,0
0,0,0
1.2194,0.02546,0.00131193
1.2194,0.02546,0.00131193
1.2194,0.02546,0.00131193
1.18142,-0.148409,-0.0377457
1.18142,-0.148409,-0.0377457
0.924812,-0.200077,-0.0410177
0.54448,-0.194302,-0.0310826
0.155165,-0.176976,-0.024668
-0.12322,-0.240752,-0.0310502
-0.12322,-0.240752,-0.0310502
-0.12322,-0.240752,-0.0310502
-0.12322,-0.240752,-0.0310502
1.03399,-0.213322,-0.000483721
2.2015,-0.195516,0.0089266
3.45707,-0.148174,0.0391394
4.6601,-0.106079,0.0397688
5.80426,-0.0705713,0.0472333
6.97375,-0.0206763,0.0587707
8.15319,0.0240464,0.0818146
9.24834,0.110032,0.0936276
10.431,0.139367,0.115474
11.5284,0.176537,0.144342
12.6665,0.229211,0.140253
13.839,0.286924,0.153217
14.9672,0.331057,0.16133
16.1959,0.377416,0.173956
17.3369,0.425259,0.216393
18.5222,0.47836,0.229769
19.5939,0.495007,0.233472
20.8918,0.579197,0.277882
21.9679,0.609799,0.277571
22.8879,0.645215,0.246878
24.0186,0.606244,0.287976
25.053,0.635236,0.274978
26.4899,0.686452,0.339268
27.5372,0.704845,0.345886
28.5788,0.705928,0.389147
29.7234,0.708232,0.360706
30.843,0.691386,0.399325
30.4563,0.593544,0.39641
30.1446,0.464142,0.390879
29.793,0.34161,0.395418
29.2626,0.263645,0.416595
29.0597,0.0966072,0.396656
28.7068,-0.0252647,0.39187
31.3787,0.0295334,0.4226
31.0891,-0.117178,0.411204
30.8547,-0.260239,0.405344
30.7077,-0.423575,0.373806
30.5123,-0.573643,0.344291
29.6997,-0.666302,0.343246
30.8471,-0.699924,0.353187
31.8268,-0.620544,0.379648
32.9452,-0.621219,0.401613
34.0413,-0.61922,0.408003
35.1489,-0.603661,0.422218
36.2723,-0.588524,0.434109
37.3671,-0.562356,0.45
38.5008,-0.493922,0.495302
39.6123,-0.473948,0.510038
40.8095,-0.442329,0.519368
42.1315,-0.453102,0.522525
43.1611,-0.440584,0.549497
44.2694,-0.421282,0.563909
45.4828,-0.385979,0.592531
46.6553,-0.354377,0.607934
47.7504,-0.301661,0.620027
48.9215,-0.262507,0.622804
49.9557,-0.23419,0.640062
51.1481,-0.16525,0.654983
52.3214,-0.119271,0.663743
53.452,-0.0999339,0.667359
54.6232,-0.0156012,0.713285
55.832,0.0323639,0.706005
57.0245,0.113174,0.741693
58.189,0.186737,0.73982
59.4042,0.260153,0.738619
60.5984,0.330307,0.747073
61.8241,0.432844,0.769496
63.0415,0.525721,0.796067
64.2698,0.62037,0.820281
65.3898,0.702515,0.856674
66.5485,0.761631,0.890788
67.7171,0.866777,0.886994
68.8603,0.986063,0.888944
70.1769,1.07731,0.905116
71.2832,1.1814,0.915535
72.5159,1.26718,0.951467
73.3458,1.40799,0.930594
74.4152,1.51713,0.929485
75.6148,1.6356,0.962368
76.6763,1.75886,0.974483
77.7665,1.8927,0.98859
78.8977,2.01082,0.982325
80.0824,2.1276,1.01902
81.1992,2.2471,1.00066
82.2824,2.40331,1.0027
83.4956,2.50478,1.03338
84.7115,2.64989,1.06718
